???????,??????,?????????,35222840614,863
????????,?????,??????????,35222930368,354
??????,?????????,??????????,79222834922,835
???????,??????,?????????,88003857969,558
?????????,??????????,???????,79229439873,516
?????,??????????,?????????,79228513828,833
?????????,?????????????,??????,79228922033,287
??????,????????,?????????,35222588321,957
??????,?????????,???????,88008593420,158
?????,???????,?????????,88004833055,515
??????,??????????,????????,79229755213,570
???????????,???,??????????,79224553369,41
???????????,?????,?????????,79229017582,948
???????,?????????,??????????,79226648271,62
????????,?????,???????,35222816397,950
???????,????,?????????,35222426343,949
??????????,?????,??????????,88002545260,265
???????,?????????????,????????,88003090459,734
??????????,?????????,???????,79225830220,209
??????,??????????,???????,35222820739,638
???????,????????,???????,88006161722,41
??????,??????????,?????,35222259186,841
??????,?????,?????????,88002087037,996
????,??????????,?????,35222744914,896
??????,????????,?????????,79224710639,632
???????,????????????,??????,35222640706,658
???????,??????????,?????????,79221477963,245
??????????,???????,???????,79224452597,951
???????,????,????????????,79228975372,812
??????,?????????,???????,79228447716,491
?????,?????????,???????,88001796505,883
?????????,????,?????????,79220180698,431
????????,?????????,???????????,88000801535,353
?????????,????????????,????????,79224463042,751
????????,??????,??????????,88000161153,272
????????,??????????,??????,88004879603,888
????????,????????????,????????,88009568428,738
?????????,?????,?????????,79221069652,10
????????,?????????,????????,88001395326,907
???????,??????,????????????,79228311843,26
????????,???,??????????,79226611352,420
???????,????????????,????????,35222719303,74
?????,??????????,??????,79220597582,601
?????????,?????????,?????????,88003039106,372
?????,?????????????,?????????,88004372647,560
?????,?????????,?????????,79225614094,771
????????,??????????,????????,88008772902,104
???????,??????,??????????,35222580626,128
???????,?????,?????????,79220405213,932
??????,??????????,????????,35222357619,385
????????,?????????,?????????,35222687076,544
??????,??????,??????????,79228978734,567
????,??????????,???????,35222571912,113
???????,????,???????,35222933926,68
??????,?????,?????????,35222096717,795
?????????,??????????,????????,88005345010,253
?????,???????,??????????,79226026630,238
???????,?????,??????????,88000002240,761
???,??????????,????????,79222276531,975
?????????,???????,?????????,35222373576,484
??????,????????,??????????,88002888074,912
?????,????????,?????????,88004826290,237
????,????????????,???????????,88006498330,53
???????,??????????,???????,79223886539,126
?????,?????????????,?????,79224433238,942
?????,?????????????,???????,35222633080,291
??????,??????????,??????,79220663866,733
???????,????????,??????????,88002882580,940
???????,?????????,????????,79222548042,528
??????,???????,?????????,79226153179,594
?????,????,????????,79222799762,695
?????,?????????,????????,88006222088,668
????????,??????????,?????????,88006292656,14
????,??????????,????????,79223364523,316
???????,??????,??????????,35222184108,32
??????,??????????,??????????,88005679080,908
?????,???????,??????????,88006493296,759
?????????,?????????,????????,88009076823,304
???????,?????,??????????,35222522583,512
????????,??????,??????????,79227289394,579
???????,????,??????????,79221415044,287
??????,?????????,????????,35222804014,447
??????????,?????????,?????????,35222466052,694
??????,??????,?????????,35222491301,725
?????????,?????,??????????,79225417248,240
??????,?????,?????????,79222031688,772
??????,????????????,???????????,88000541252,623
????????,?????????,????????,35222357315,767
??????,??????????,???????,79224063631,310
?????,?????????,??????,88008203236,395
??????,?????????,???????,79221399173,171
?????,??????,?????????????,35222930471,916
??????,?????,?????????,35222909105,150
??????,?????,??????????,79225278935,789
????,?????????,?????????,35222982582,628
????????,??????,??????????,88004889247,193
???????,????????????,??????,35222998392,388
????,?????????????,???????,88005812723,862
?????,??????????,?????????,35222526454,770
??????,??????????,?????????,88005507231,54
???????,??,??????????,79223870774,881
???????,?????????,?????????,88002592269,457
???????,?????,??????????,79225518976,179
???????,???????,????????????,79220256681,604
??????,?????,?????????,79222574143,257
??,?????????,???????,35222787693,780
????????,????,???????,79228542942,437
?????,??????????,??????,35222819041,394
????????,????????,????????,88000195547,951
????????,????????,?????????????,88003552900,618
??????,????????????,????????,35222844189,669
??????,????????,?????????,88008190705,948
??????????,???,??????????,88005803378,519
??????????,???????,??????,79228443224,25
???????,??????,??????????,79224339459,801
?????????,?????????,???????,88009302720,988
???????,??????,??????????,79229348967,161
????????,?????,?????????,79225000429,463
???????,????????????,??????????,88009897014,175
???????,?????,??????????,88001823775,862
?????,?????????,????????,35222517813,414
???????,?????????,?????????,88008847125,67
???????,???????,????????,35222276818,569
?????????,?????,??????????,79221197400,230
?????,?????????,??????????,88008509361,467
????????,????????,????????,79226468335,701
???????,??????????,????,79220492257,452
?????,?????????,????????,88007665587,555
?????,?????????,????????,79222105942,222
????????,???????,???????????,35222236556,732
????????,???????,??????????,35222053859,413
???????,????????,?????????????,79222840182,411
????????,???????,?????????????,88009631504,565
??????,????????,?????????,79222380872,786
?????,?????????,??????,79221524125,626
???????,????,??????????,35222636385,596
???????,?????,????????????,35222119827,778
????????,?????,??????????,79221665768,458
???????,??????,?????????,35222815229,862
????????,????,?????????,79227078342,307
??????,??????????,??????,35222488668,242
??????,???????,???????,79226502546,740
???????,???????,?????????,79220657672,661
????????,??????????,????????,79222475815,439
????,?????????,???????,79221959595,922
?????,?????????,??????????,79229793252,780
???????,??????????,???????,35222990948,362
?????,?????????,??????,79223728476,328
?????,?????????,???????,79221672058,563
????????,??????,?????????,35222426073,642
??????,???????,???????,35222966236,375
???????,????????????,???????????,88002849764,313
????????,??????,????????,35222446351,562
????,?????????,?????????,79222028450,24
????????,?????,?????????,35222875481,216
????,?????????,?????????,35222388920,728
??????,????????????,?????????,79222645325,517
??????,??????????,?????????,88002562316,669
????????,??????????,?????????????,79227184510,609
???????,??????????,?????????,79222416812,997
?????????,??????,?????????,88008293781,499
?????,?????????,????????,88003321732,323
????,??????????,???????,35222239833,320
????????,????,??????????,35222860106,557
?????,?????????,?????,88008352003,887
??????,??????????,???????,79226710440,640
???????,????,?????????,35222148082,403
???????,???????,??????,79227465630,602
???????,?????,????????,88004028840,353
????????,????,??????????,35222897241,379
?????????,????????,?????????,79227280855,140
???????,???????,??????,79229916997,737
?????,??????,?????????????,35222923775,341
?????,?????????,????????,88002485962,552
????????,??????????,????????,35222155861,83
?????????,????,?????????,79227102058,424
?????????,??????????,????????,88000899679,388
??????,?????????,?????????,35222222995,429
????????,??????,?????????,88009121834,252
????????,?????,??????????,35222494277,426
????????,?????,?????????,88005074180,941
?????,??????,???????,88002581919,432
??????,????????,????????,88001491144,185
??????????,???????,????????,88004087378,408
?????,??????????,?????????????,79221709549,620
???????,?????????,?????????,35222451427,248
?????????,??????,?????????,88008437915,204
?????????,?????,??????????,35222884362,64
????????,????????,?????????,79226331977,948
???????,?????,????????????,35222252234,120
?????????,???????,?????????,88001502271,66
??????,????????,???????,88001994322,824
???????,????????????,??????,88009068685,704
????????,??????????,?????????,35222849557,717
????,??????????,???????,79227036695,231
??????????,???????,???????,35222068160,31
?????,??????????,????????,88009155441,794
????????,????????????,?????,79220987078,562
?????????,????,??????????,79226888144,675
???????,???????,?????????,79221445316,309
?????,??????????,????????,35222975457,296
???????,??????,??????????,35222902869,978
????????,????????,?????????,88004164316,170
???????,????,?????????????,35222809292,184
??????????,??????,??????????,88002149499,387
????????,???????,?????????,79223991330,714
????,??????????,???????,79223650826,980
????,???????,??????,35222321794,198
??????,??????,?????????,35222313536,501
?????????,??????,??????????,79228472139,835
??????,??????????,?????,88005899496,413
?????????,???????,?????????,79226445459,982
???????,?????,????????????,35222912504,346
??????,??????????,?????????,35222541958,442
??????,?????,?????????,88004292348,468
????,??????????,???????,88008016627,627
????????,?????????,????????,79228714597,867
??????,????????,???????,79222051299,691
??????,????,???????,88001220542,531
???????,???????,??????????,35222993733,259
???????,?????????,????????,79226112224,877
???????,????????,?????,88007170366,406
?????,????????????,????????,35222400065,736
?????,?????????,???????,79225688894,769
???????,????????????,???????,35222216678,984
?????,?????????????,?????????????,35222467312,992
????,?????????,??????,88004417311,391
????,??????????,???????,88004604822,127
?????,??????????,????????,35222603270,385
?????????,?????,????????????,79221073751,104
??????,??????????,???????,88005695528,573
???????,??????,?????????,79221521765,505
????????,??????,?????????,88005558470,688
?????,?????????,????????,79227674172,101
??????,?????????,??????,79229213641,837
?????,?????????,????????,35222652434,354
?????????,???????,??????????,35222876742,583
?????,????????,??????????,88009364929,613
??????,????????,????????,79220541181,911
???????,?????????,???????,79222403536,655
???????,???????,????????????,35222189005,614
????????,??????????,???????,35222771958,265
???????,?????????,?????????,79227474592,532
???????,??????,?????????,88009720418,111
????,??????????,????????,79227971576,734
?????,?????,?????????,79226020007,901
?????,?????,???????,88007626124,805
????,??????????,??????,35222886814,351
????????,??????,??????????,35222377637,932
???????,??????,????????????,79223842989,595
?????,???????,?????,88004747337,81
??????,??????,????????,88008182413,974
???????????,?????,??????????,88006968149,943
?????,?????????,????????,35222984196,229
????,????????????,??????,35222277589,161
??????,?????,????????????,35222150701,56
?????,?????????,????????????,35222821941,547
????,??????????,???????,88007313383,168
??,?????????,??????,79221963447,785
??????????,????????,????????????,35222340212,641
???????,???????,????????,35222407731,325
???????,??????,???????,88004766785,141
?????????,?????????,???????,35222388932,302
???????,????????????,??????,35222206777,149
??????,?????????,????????,79224669377,453
??????,?????????,?????,88005466929,59
??????,??????????,????????,88004758860,785
??????,?????????????,?????,79227641931,273
????????,??????????,?????????,35222392869,738
????,??????????,????????,79227488997,686
?????,?????????,??????,35222601507,316
??????,??????????,???????,79220561605,887
???????,????????,??????????,88003939678,605
????,?????????,????????,79221812895,415
????????,???????,?????????????,79229790949,337
????????,????,??????????,88004096616,568
?????,?????????????,???????,88008553827,94
????????,?????????,?????,88001494597,3
????????,??????,??????????,35222775365,891
??????,?????????,???????,88002642362,369
???????,????????????,??????,35222953652,898
??????????,?????????,????????,79224547176,163
???????,?????,??????????,35222106568,706
????????,??????????,???????,88007184273,158
?????????,??????????,????????????,79227254756,33
??????,?????,????????????,79226156555,524
?????,????,?????????????,35222877777,236
???????,???????,????????????,79228551700,606
????????,????????,??????????,88000074236,384
????????,??????????,??????,79227969251,105
??????,??????,??????????,35222601821,490
????????,?????,?????????,79224271030,371
???????,?????????,???????,79227127767,197
?????????,??????,????????????,79229868453,854
????????,???????,???????,88003106988,128
???????,?????????,??????????,88008067477,49
?????????,????????,???????,88007382523,558
???????,??????,??????????,88008450580,626
??????,?????????????,??????,79221470429,69
??????,???????,????????,35222321652,340
????,?????????,??????,88004096218,632
??????????,?????,??????????,88006208999,727
????????,?????????,????????????,35222595469,479
????,??????????,???????,35222772330,483
????????,?????????,?????????,88003214054,528
???????,????????,????????,35222941838,909
????????,????????,??????????,88008883672,415
???????,??????????,????????,88000134632,594
????????,????????,??????????,88006805686,697
?????????,?????????,?????,88005643044,591
??????,?????,?????????,35222955260,591
??????,?????????,????????,88006673838,162
??????????,?????????,????????,35222534054,152
????,??????????,??????????,79225537833,908
?????,?????????,?????????,35222662883,887
???????????,?????,??????????,79224358594,181
????????,????,?????????????,79225625143,540
??????,??????,??????????,88007696783,70
??????,?????????,?????????,35222192415,803
?????,?????,????????????,35222382762,420
?????,?????????,????????,79225212399,461
??????,??????????,???????,88001933653,963
???????,?????????,?????????,79228950940,704
????,?????????,?????????,35222792499,629
??????????,?????????,????????,35222947725,675
???????,?????????,???????,79221176710,863
????????,????,?????????,88000953945,164
?????,?????????????,??????,35222026464,647
?????,??????????,??????,88009990531,846
???????,??????????,????????,35222054765,875
???????,??????,?????????????,88007224756,943
??????,?????????,??????,35222769024,749
??????,???????,??????,79222396239,850
????????,????,????????????,35222828506,410
??????,??????????,???????,79221102902,625
?????????,?????????,?????????,88003534277,561
?????,??????????,????????,35222801050,503
?????????,???????,????????,79226076658,255
??????,????????,???????,35222129688,145
????????,?????????,??????,79228728328,975
???????,???????,????????,88004115787,619
????????,????????,????????,88002859683,259
?????,??????????,????????,35222592291,455
????????,????,?????????,35222822706,564
??????,??????,?????????,88008008725,800
????????,????????,?????????,79224153188,450
???????,????,?????????????,35222617219,983
??????,?????????,??????,79225866600,796
????????,??????,??????????,35222800766,612
??????,???????,??????????,88005309675,893
????????,??????,?????????????,79227619264,94
??????,?????????,????????,88008307796,757
????????,????????,?????????,88003486943,633
????,????????,???????,35222115819,175
???????????,??????,????????????,88008000660,882
??????,?????,?????????????,35222496592,188
???????,????,??????????,88008542121,742
????????,???????,??????????,79229991352,844
??????,??????????,????????,35222400108,287
?????,?????????,???????,88001984863,511
???????,??????,?????????,79221097159,880
????????,?????????,??????,35222684861,957
??????,??????????,???????,35222636162,347
?????????,????,??????????,79220400116,775
????,?????????,??????,79228365808,244
?????,???????,??????????,35222795773,37
??????,??????????,??????,88004493992,467
???????,???????,????????,88009465964,688
????????,?????,???????,88005387182,444
???????,?????????,??????,79221144169,225
?????,??????????,???????,35222648720,962
???????,??????????,????????,79228965373,996
???????,?????,?????????,35222428895,272
?????,?????????,???????,79228440547,686
??????,??????????,????????,79220285759,818
?????????,????????,?????????,79225405523,102
????????,?????????????,?????????,79226304488,498
?????,??????????,??????????,88006044277,277
?????????,?????????,????????????,35222799539,108
??????,??????????,?????????,35222476524,772
??????????,??????,?????????,88003388033,211
???????,?????????,????????,79228649817,467
????????????,?????,?????????,79226459633,445
??????,?????????,???????,79223635125,355
???????,???????,?????????,35222111902,924
??????,????,???????,88003919709,170
???????,???????,????????????,88007851369,14
???????,??????,??????????,79228897870,668
?????,?????????????,?????,35222689772,847
??????,?????,?????????,35222556390,889
????,????????,???????,79221096089,821
???????,?????????,???????,88007897259,99
?????,?????????,??????????,88004367724,670
????,?????????,????????,79222649360,839
??????,????????????,???????,35222862410,266
????????,????,??????????,88009701832,755
??????,?????,?????????????,79220574788,493
?????????,?????????,??????,79221281047,892
??????,?????,?????????,88007499294,605
???????,?????,??????????,88004724683,203
??????,??????????,????????,88007925559,985
??????,??????????,?????,35222514021,603
????,?????????,?????,35222441979,740
????????,??????????,???????,88000619273,66
???,????????????,???????,79227894398,733
?????????,?????????,??????????,35222681054,93
????????,?????????,???????,35222238690,611
??????,?????????,??????,79228499699,205
?????,?????????,?????????,35222384582,99
???????,?????,?????????,88009097086,396
???????,????,?????????????,79224963178,809
???????,???????,?????????,35222385694,971
????????,?????,?????????,88003375997,80
????????,??????,?????????,35222688316,503
?????,????????,????,35222755477,151
???????,???????,?????????,79220538436,341
??????,?????????,??????,79226469272,190
????????,?????????,?????,79225637140,989
??????????,??????,???????,35222765866,791
??????,???????,??????????,35222358761,769
??????,??????,?????????,88007839699,122
?????,?????????,????????,35222796255,336
??????,?????????,???????,79220592760,391
???????,????,?????????,79222791289,24
?????????,????????,?????????,35222070514,477
?????,????????,???????,88001944777,236
???????,????????????,?????,88000423654,389
???????,?????????,???????,79220485996,241
????????,???????,??????,79222815904,401
???????,??????,????????????,35222078528,204
????,?????????,?????,79227897578,820
??????,??????,?????????????,88001677616,240
?????,??????,??????????,79225511985,106
??????,??????????,?????????,88008718199,853
???????,?????,????????,88004357704,636
?????,??????????,???????,79226272977,989
?????,????????,??????,88003782272,145
?????,????????,?????????,79225843554,211
???????,?????????,??????????,35222368112,628
??????????,?????????????,??????,35222058005,942
??????,????????,?????,35222283159,741
?????,?????????,???????,35222853945,888
?????????,???????,???????,79220111676,205
?????,??????????,??????????,88008914733,122
??????,???????,??????,35222764647,903
???,?????????,???????,35222589986,852
?????,??????????,???????,88008419756,38
?????,??????????,??????????,79220881175,187
??????,???????,????????,79222570685,568
??????,?????????,????????,79222201861,882
????,??????????,?????????,79226614318,351
?????????,??????,?????????,88002623466,378
???????,??????????,????????,79221355013,264
???????,?????,????????,79227936192,159
???????,????,????????????,35222577304,221
??????,?????????,??????????,88003466860,838
????????,????,??????????,35222146939,219
?????,???????,????????,88009876412,439
??????,????????,?????????????,79221436897,960
??????,?????,?????????,35222358341,15
?????,??????????,?????,35222855339,416
????????,???????,???????,88003009568,843
?????,????,??????????,35222736047,612
??????,?????????,?????,79228707082,10
???????,????,?????????,35222774666,790
???????,??????????,??????,88008690373,798
????,??????????,????,88008763906,861
????????,?????????,???????,88004444729,315
????,?????????,???????,88007103290,636
???????,?????????????,???????,88001020099,839
???????,?????????,???????,35222062471,392
????????,???????,????????????,35222253687,47
?????,????????????,?????????,88005357939,420
???????,?????????,???????,79227102806,40
?????,??????????,????????,79226937277,445
???,?????????,??????????,79229546632,587
?????,??????,????????,88004375276,321
????????,???,????????,88000469505,774
?????,??????????,????????,79222331911,486
?????,???????,?????????,35222822192,110
???????,?????????,??????,79222272315,986
????,?????????,?????,88003187149,614
????????,??????????,?????????,35222517826,270
??????,??????????,???????,79224508330,911
???????,?????????,??????,88004192449,804
??????,????????,????????,79223618911,963
????,?????????,???????,35222509338,672
????????,?????,?????????,88002244223,914
?????????,??????????,???????,35222547179,494
?????,??????,????????,35222310240,303
????,??????????,??????,35222695168,505
?????????,?????????,???????,88009569282,480
??????,???????,?????????????,88005436077,19
?????????,???????,??????????,79220437361,851
?????,??????,????????,79222527299,254
???????,?????????,????????,79227529279,555
?????????,?????????????,??????,88006341226,117
??????,????????????,???????,35222934585,762
????????,????????????,??????,88004071351,319
??????,?????????,?????????,35222512091,401
??????,?????????,??????,88004702096,948
??????????,???,??????????,88002431769,477
?????????,????,?????????,79221455235,780
????????,????????,???????,79228182461,690
????????,????,?????????,35222908898,588
?????????,????,????????????,88004473127,148
???????,??????????,??????????,88003870593,400
??????????,????????,??????????,88000601290,607
???????,??????,?????????,79220810035,361
?????,?????????,?????????,35222741167,410
????????,?????????,?????????,35222618718,717
????????,???????,????????????,35222419192,829
??????,????,??????????,88006044916,744
??????,??????,???????,35222486787,126
??????,???????,??????????,88009944104,46
?????,???????,?????????,35222730861,980
??????,??????????,??????????,88005213660,879
?????????,??????????,??????,88004738238,395
????,???????,????????,88007664779,637
????????,???,??????????,35222676476,417
???????,??????,??????????,79226027188,929
????????,?????,????????,35222876091,31
?????????,??????,????????,88004781025,293
??????,?????????,?????????????,88003915528,175
????????,??????????,????????,35222214472,178
??????,????????????,????????,88007973864,655
????????,??????????,?????,88006532268,790
??????,??????????,???????????,35222415362,583
???,??????????,???????,79225166484,151
???????,???????,??????????,88002239624,454
????,????????,??????,88008738321,814
?????,?????????,????????,79221556309,824
?????????,?????????,?????????,79220115870,85
????????,?????????,????????,79220970979,422
??????,??????,??????????,88001959966,446
???????,??????????,?????????,79229902548,610
?????????????,????,????????,35222785883,162
??????????,????,????????????,35222295486,525
??????,??????,????????,35222189348,269
?????,?????????,??????????,88004099560,362
???????,??????,?????????,79227183700,506
?????,??????,???????,88004696795,166
????,????????????,????????,35222527336,528
?????????,?????,?????????,88008580629,611
????????,?????????,??????????,88003217918,532
???????,????????????,????????,88003650051,800
?????,?????????,??????,35222512344,850
??????,????????,??????????,35222770241,229
?????????,??????????,???????,88006572832,141
??????,??????????,????????,88004367829,27
??????,??,?????????,88007921556,621
?????,?????????,????????,88000390659,47
??????????,?????????,?????????,88007406896,986
??????????,????????,??????????,88009071101,567
???????,????????,???????,79228240727,543
?????,?????????,????????,79226108223,382
????????,????,?????????,35222018081,688
????,?????????,????????,35222100022,398
?????,????????,?????????,79226763404,187
???????,???????,??????????,35222860387,204
?????,?????????????,????????,88002487647,226
??????,??????????,??????,35222941750,53
????,??????????,??????????,79227004432,467
????????,???,???????,35222614042,358
???????,????,??????????,79220564497,462
??????,??????,??????????,88005976181,234
?????,???????,????????,35222978095,421
??????,??????????,????????,35222212357,759
??????????,?????????????,????????,88007107920,41
??????????,??????,????????,79229090660,621
????????,??????????,???????,79223741393,254
??????,?????,?????????,79227697448,379
??????,????,??????????,79222211676,926
?????,????????,??????????,79224081143,939
??????,??????????,??????,79229228254,223
????????,????,??????????,35222460145,461
??????,??????????,???????,79224667458,346
???????,?????????,?????,79223950818,655
???????,??????,????????????,35222773405,365
??????,????,?????????,79225480472,171
??????,?????????,????????,35222464221,438
?????????,??????,?????????,88009100629,601
????,???????,??????,88001712310,162
??????,???,?????????,35222554261,200
?????,???????,??????????,35222429099,315
??????????,????????,?????????,35222706724,85
??????????,?????????,????????,35222673302,302
?????,?????????,???????,79221958317,655
????????,??????????,???????,88005691541,28
??????,?????,????????????,88006339153,35
??????,?????????,????????,88001953359,647
????????,??????????,??????????,79222109078,974
????????,???????,?????????,79221874524,132
???????,??????????,????????,35222320872,479
????????,????????????,????????,88002103576,430
????????,??????,?????????,88003421256,771
???????,??????,??????????,35222609228,377
????????,????????,??????????,88003840565,422
???????,??????????,??????????,35222837573,891
?????????,?????????,???????,35222928455,375
????,?????????????,?????????,79220891026,655
????????,??????????,???????,88003386460,221
???????,?????????,?????,79229995797,916
???????,?????????,?????????,35222725339,743
???????????,????,?????????,79228939195,289
??????,???????,???????,79221525708,533
???????,????????,??????????,88000548932,722
?????????,????????????,?????????,88005813802,742
????,??????????,????????,79220443997,909
???????,??????,?????????,88003128434,547
???????,??????????,??????,88005172596,302
?????,?????,??????????,88008616522,873
????????,?????,???????,88001841635,258
????????,??????????,????????,79227686024,1000
?????,???????,???????,35222730494,395
??????,???????,??????????,88005804508,443
?????????,????????,?????????,35222102377,174
????????,?????????,?????????,88006993694,346
??????,?????????,?????,88004536727,173
?????????,???????,?????????,88006655686,635
????????,??????????,????????????,88004265220,758
????????,????,?????????,79227855778,58
????????,?????,????????????,79229941498,788
????????,?????,??????????,88009284848,494
??????,????,??????????,35222030527,527
?????????,????,?????????,35222820403,779
???????,???,??????????,88008664051,980
????????,???,?????????,35222905286,723
???????,???????,???????,79223515161,723
?????????,??????????,????????,35222592408,459
???????,??????,????????,79227196601,649
????????,????,??????????,35222247611,760
???????,?????????,?????????,35222350654,21
???????,?????,??????????,79222457213,841
????,?????????,???????,79220149007,769
??????,?????????,???????,79223693548,881
????????,????????????,???????,79222931876,140
?????,????????????,??????,35222078941,886
???????,????,?????????,35222033962,455
?????,?????????,???????,79229664857,212
??????,?????????,????????,88001843245,209
????????,?????,??????????,88002161927,885
??????????,????????,???????,79227613770,770
????????,????,????????,35222922488,71
?????????,??????,?????????????,35222455948,31
???????,?????????,????????,79226945908,280
???????,??????????,??????????,35222166982,245
?????,????????,???????,79223358085,929
?????????,????,?????????,35222824858,269
?????,????????,?????????,35222854681,806
???????,?????????,????????,79225192474,682
??????,??????????,???????,35222372349,761
??????????,?????????,?????????,35222867650,771
??????????,?????????,???????,79222044003,873
???????,?????????????,?????,79229448540,655
??????,?????????,?????????,35222124687,808
?????,????????????,????????,35222585498,616
????????,???????,??????????,35222554872,703
?????,??????????,?????,88004870175,54
????,??????????,???????,79223957527,491
??????,??????,?????????,35222766312,165
?????,???????,???????,79226500638,898
????????,????????,????????,88001082628,487
??????????,?????,?????????,79227280772,269
??????,????????,?????,35222907913,758
???????,???????,??????????,79227003445,691
?????????,??????,?????????????,35222349332,618
????????,?????????,????????,79220200173,270
??????????,????????,?????????,88000801784,780
?????,????????????,????????,35222512147,347
???????,????????,?????????,79226270473,193
????????,?????????,?????????,35222945848,170
????????,?????????,?????????,35222358917,256
??????,?????????,????????,79222288757,560
??????,?????,?????????,79221628454,315
?????,????,?????????,35222011228,589
???,?????????,?????,79228484777,31
???????????,?????,?????????????,35222485428,914
??????,??????,?????????,88005909207,308
????,????????,??????????,79221783710,910
????,?????????,??????,35222056647,637
???????,????????????,????????,79225325152,848
????????,?????,?????????,79222567188,742
????????,????????????,?????????,88005094793,883
?????????,???,????????????,79227062308,351
???????,????????,?????????,35222209439,856
????????,?????????,????????,35222794141,871
??????,??????????,?????????,79227254361,6
???????????,???????,??????????,79224243471,361
???????,??????,?????????,79226786031,407
???,?????????,??????,88001462471,698
????????,?????,?????????????,88005997180,88
?????,?????????,??????,79223722011,702
????????,??????,?????????????,79224776661,798
???????,????????,?????????,35222860245,532
?????,?????,?????????,79224785655,470
??????,???????,?????????,79220166982,311
?????????,??????,??????????,88006506978,210
????,?????????,??????????,79229543629,421
????????,???????,???????,88003487942,993
??????????,?????????,???????,35222428850,349
??????????,?????,????????,88004587059,332
????????,?????,?????????,79222908349,68
??????,?????,?????????????,88002538034,274
??????,???????,???????,79226251674,741
??????????,???????,????????????,79220760052,174
?????,?????????,????????,88002938317,855
????????,??????????,????????,79220824397,189
??????,???????,??????????,35222724315,993
????????,??????????,??????????,79223590029,360
???????,????????,?????????,79227509903,902
????????,??????,?????????,35222180620,612
??????,????????,?????????,88000089938,186
????????,????????????,???????,79223499610,367
??????,????????????,?????,35222926644,584
???????,????????,?????????,88007728464,214
???????,????,?????????,79229624882,297
??????,????????,?????????????,79229951650,19
??????,?????????,??????,79226063066,96
???????,??????,?????????,79220156861,869
???????,?????,?????????,88001887216,532
????,?????????,??????,79224527081,243
??????????,?????????,???????,79226479575,824
????????,??????,?????????,35222360724,609
???????,?????????,???????,79225264253,247
??????,??????????,??????,35222382676,925
?????????,????????,?????????????,88005218789,452
?????,????????,??????,35222555090,199
??????,??????????,????????,88008438575,866
??????,?????????????,????????,79221999895,266
???????,?????,????????,88005528407,35
??????????,?????,??????????,88000688190,186
??????,?????????,???????,88007219751,407
???????,????????,??????????,79225465871,779
????????,?????,?????????,88008435687,193
????????,??????,??????????,35222979212,725
??????,???????,??????????,79221757609,685
?????,?????,?????????,88002953920,582
??????,???????,??????,35222772694,507
??????????,?????????,?????????,35222522622,215
??????,?????????,????????,79220476897,785
??????,????,?????????,79229289362,602
????????,?????????,??????,88008347276,60
?????,????????????,????????,79222781412,868
????????,?????,???????,88006891159,919
?????,???????,?????,79223629580,531
?????,??????????,???????,79223896599,72
??????????,???????,??????????,88008269839,740
????,???????,???????,35222454599,660
?????????,???,??????????,35222574114,857
????????,??????,?????????,88005185635,201
???????,???????,???????,79227152533,459
?????,?????????,????????,35222011861,452
?????,????????????,????????,79225327382,531
???????,??????,?????????,88003316296,767
????????,?????,??????????,35222148410,19
????,??????????,???????,88009242448,992
??????,?????????????,?????????,88000396475,466
???????,??????????,?????????,35222946281,604
???????,??????????,?????????,79220079650,523
?????,???????,?????????????,79224757769,113
????,?????????,?????,88009268726,134
????????,??????????,???????,79224471975,287
?????,?????,?????????????,79225901553,253
?????????,??????,?????????,35222182846,715
?????,?????????,????????,79221248873,692
???????,????????,????????,79226906111,882
???????,??????,?????????,35222071122,76
????????,???????,??????????,35222187553,161
??????,?????????,?????????,79227465352,798
????????,??,????????,79224480966,877
??????,???????,????????,88000535726,346
???????,?????????,???????,35222286800,144
????????,???????,???????????,35222620612,257
????????,??????,????????????,88001062692,536
???????,?????????,????????,79228862233,399
???????,???????,????????????,35222407313,372
???????,???,????????,79228791939,69
????,???????,????????,35222992140,459
?????,?????????????,???????,88004577007,482
??????,?????,??????????,35222602601,296
??????,???????,????????,35222948216,988
????????,???????,?????????,88003178412,522
?????,?????????????,??????,88001583416,7
????????????,??????,????????,79225181942,675
??????????,????,?????????????,35222610183,544
??????,?????????,????????,35222690556,9
??????,?????????????,?????,88003303649,393
??????????,?????????,?????????,88006011269,27
?????????,???????,?????????????,88005327990,198
????????,???????,????????????,88005802806,395
?????????,??????????,???????,79225879985,315
?????????,???,????????,88001520634,780
???????,??????,?????????,88009280340,801
??????,??????????,??????,35222693111,434
????????,?????????,?????????????,79221299751,887
????????,?????????,?????????,35222019758,821
?????????,?????,??????????,79223397009,453
???????,?????,?????????,79226105235,274
????????,?????,????????????,35222823237,87
?????????,????????,?????????,88000069502,321
????????,????,?????????,35222181714,683
????????,??????,?????????,79225873077,942
?????,??????,??????????,35222423261,930
?????,?????????????,????????,88009878026,160
??????,???????,?????????,79224878045,845
???????,?????,?????????,35222461524,989
??????,?????????,?????????,35222307694,520
????????,??????,??????????,79221900906,91
????????,??????????,????????,79225339916,933
????????,????????,????????,35222695629,783
???????,?????,??????????,88003587921,615
????????,????,??????????,79223378149,388
???????,?????????,????????,79226798781,575
???????,???????,????????????,35222181112,330
???????,????????,?????????,79221036159,210
??????,???????,???????,88007143704,684
?????????,????????,?????????,88001073936,669
?????????,?????,??????????,35222273223,48
????,?????????,?????,35222197235,466
?????,?????????????,?????????,88005902306,914
